"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Mar 11, 2025 12:54:08 p.m. PDT","23116784351","Refund","701-0041962-8141809","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Coquitlam","British Columbia","V3B 5Z","","-109.36","0","0","0","0","0","0","0","0","0","0","13.12","0","0.33","0","-95.91"
"Mar 11, 2025 12:58:08 p.m. PDT","23116784351","Refund","702-1411766-2377042","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Conquerall Bank","Nova Scotia","B4V 0J","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 11, 2025 4:35:47 p.m. PDT","23116784351","Refund","701-7593274-1600228","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Coquitlam","British Columbia","V3B 5Z","","-109.36","0","0","0","0","0","0","0","0","0","0","13.12","0","0.33","0","-95.91"
"Mar 11, 2025 9:17:08 p.m. PDT","23116784351","Refund","701-8461156-5071404","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Granby","Quebec","J2G 4X","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 12, 2025 2:04:48 a.m. PDT","23116784351","Order","701-3504832-8613015","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Toronto","ON","M6P 3W","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 12, 2025 6:03:56 a.m. PDT","23116784351","Order","702-9984138-7812239","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Ladysmith","British Columbia","V9G 1G","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 12, 2025 1:55:31 p.m. PDT","23116784351","Refund","702-6669193-6214662","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Calgary","Alberta","T1Y 3X","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 12, 2025 2:05:03 p.m. PDT","23116784351","Order","701-7308380-9966602","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Edmonton","Alberta","T5S 1Z","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 12, 2025 4:07:16 p.m. PDT","23116784351","Refund","701-8666384-8146641","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Rocanville","Saskatchewan","S0A3L","Combined TCS+MTC","-17.85","-1.96","-3.26","0","0","0","0","0","3.26","0","1.96","2.14","0","0.05","0","-15.66"
"Mar 12, 2025 11:31:07 p.m. PDT","23116784351","Order","701-4456278-1887403","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Calgary","Alberta","T2Z 4S","Combined TCS+MTC","36.50","1.83","9.80","0.49","0","0","0","0","0","0","-2.32","-5.48","-18.64","-0.11","0","22.07"
"Mar 13, 2025 12:28:59 a.m. PDT","23116784351","Order","702-5088239-5576219","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Guelph","Ontario","N1E 1R","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 13, 2025 5:06:44 a.m. PDT","23116784351","Order","702-2212940-7510609","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Oyen","Alberta","T0J 2J","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 13, 2025 7:47:01 a.m. PDT","23116784351","Order","701-2117754-7135455","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Whitecourt","Alberta","T7S 0A","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 13, 2025 7:53:46 a.m. PDT","23116784351","Order","702-9273093-0941804","E0-GH8D-U35C","YOBTOP Epoxy Resin 1 Gallon Epoxy Resin Kit Crystal Clear High Gloss Self Leveling Bubble Free Not Yellowing Easy to Mix 1:1 for Coating & Casting, DI","1","amazon.ca","Amazon","Ottawa","Ontario","K1G 3A","","54.14","0","0","0","0","0","0","0","0","0","0","-8.12","-18.80","-0.16","0","27.06"
"Mar 13, 2025 5:24:02 p.m. PDT","23116784351","Order","701-2078177-4173011","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Petrolia","Ontario","N0N 1R","","65.99","0","19.78","0","0","0","0","0","0","0","0","-9.90","-38.47","-0.20","0","37.20"
"Mar 14, 2025 1:32:29 a.m. PDT","23116784351","Order","701-6759743-8562612","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Heidelberg","Ontario","N0B 2M","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 14, 2025 4:25:13 a.m. PDT","23116784351","Order","701-0120748-1383427","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Headingley","Manitoba","R4H 1G","Combined TCS+MTC","18.04","2.16","0","0","0","0","0","0","0","0","-2.16","-2.71","-7.71","-0.05","0","7.57"
"Mar 14, 2025 4:45:21 a.m. PDT","23116784351","Order","701-7644476-9334651","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Bowmanville","Ontario","L1C 5A","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 14, 2025 8:18:06 a.m. PDT","23116784351","Order","702-5817545-1809804","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Val-Des-Lacs","Quebec","J0T 2P","Combined TCS+MTC","18.04","2.70","0","0","0","0","0","0","0","0","-2.70","-2.71","-7.71","-0.05","0","7.57"
"Mar 14, 2025 8:26:18 a.m. PDT","23116784351","Order","702-2688347-0461839","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Eastern Passage","Nova Scotia","B3G 0G","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 14, 2025 7:04:30 p.m. PDT","23116784351","Order","701-5287780-9303431","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Toronto","Ontario","M5N 1J","Combined TCS+MTC","18.04","2.35","3.27","0","0","0","0","0","-3.27","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 15, 2025 2:46:22 a.m. PDT","23116784351","Adjustment","","7K-0O9G-VJ3D","FBA Inventory Reimbursement - Damaged:Warehouse","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.43","8.43"
"Mar 15, 2025 5:24:46 a.m. PDT","23116784351","Order","702-6448836-9711468","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Picton","Ontario","K0K 2T","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 15, 2025 6:10:25 a.m. PDT","23116784351","Order","701-9479370-7242665","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Calgary","Alberta","T3H6G","Combined TCS+MTC","18.04","0.90","0","0","0","0","0","0","0","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 15, 2025 7:20:30 a.m. PDT","23116784351","Order","702-0720142-5306646","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Calgary","Alberta","T3K 0W","Combined TCS+MTC","18.04","0.90","3.27","0","0","0","0","0","-3.27","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 15, 2025 7:37:30 a.m. PDT","23116784351","Order","702-1693251-4419401","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","SURREY","BRITISH COLUMBIA","V3W 2H","Combined TCS+MTC","18.04","2.16","0","0","0","0","0","0","0","0","-2.16","-2.71","-7.71","-0.05","0","7.57"
"Mar 15, 2025 8:37:40 a.m. PDT","23116784351","Order","701-6033331-6126666","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Regina","Saskatchewan","S4V 2E","Combined TCS+MTC","28.49","3.13","0","0","0","0","0","0","0","0","-3.13","-4.27","-8.84","-0.09","0","15.29"
"Mar 15, 2025 11:50:39 p.m. PDT","23116784351","Order","701-8470642-2132264","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Victoria","British Columbia","V9B 5W","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 16, 2025 12:05:28 a.m. PDT","23116784351","Order","702-9731843-0981839","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Portneuf","Quebec","G0A 2Y","Combined TCS+MTC","18.04","2.70","0","0","0","0","0","0","0","0","-2.70","-2.71","-7.71","-0.05","0","7.57"
"Mar 16, 2025 12:46:07 a.m. PDT","23116784351","Order","701-6391501-6297036","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","St-Lin-Laurentides","Quebec","J5M 1S","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 16, 2025 1:30:12 a.m. PDT","23116784351","Order","702-7957069-5784248","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Toronto","ON","M1K 2B","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 16, 2025 8:15:42 a.m. PDT","23116784351","Order","701-3961038-4979421","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Newmarket","Ontario","L3X 1B","Combined TCS+MTC","28.49","3.70","6.99","0","0","0","0","0","-6.99","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 16, 2025 8:55:39 a.m. PDT","23116784351","Order","702-9445236-7957048","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Shannonville","Ontario","K0K 3A","Combined TCS+MTC","18.04","2.35","0","0","0","0","0","0","0","0","-2.35","-2.71","-7.71","-0.05","0","7.57"
"Mar 16, 2025 11:26:44 p.m. PDT","23116784351","Order","701-5422435-9347435","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Edson","Alberta","T7E 1P","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 17, 2025 2:45:13 a.m. PDT","23116784351","Order","702-0822747-6718641","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Mississauga","Ontario","L5N 6S","Combined TCS+MTC","18.99","2.47","3.49","0","0","0","0","0","-3.49","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 17, 2025 7:29:29 p.m. PDT","23116784351","Refund","701-6391501-6297036","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","St-Lin-Laurentides","Quebec","J5M 1S","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Mar 17, 2025 9:55:03 p.m. PDT","23116784351","Order","702-7835816-3613854","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Falher","Alberta","T0H 1M","Combined TCS+MTC","18.04","0.90","5.04","0.25","0","0","0","0","0","0","-1.15","-2.71","-12.75","-0.05","0","7.57"
"Mar 18, 2025 12:06:42 a.m. PDT","23116784351","Order","702-6591609-0931445","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Spruce Grove","Alberta","T7Y 1B","Combined TCS+MTC","28.49","1.42","0","0","0","0","0","0","0","0","-1.42","-4.27","-8.84","-0.09","0","15.29"
"Mar 18, 2025 1:57:52 a.m. PDT","23116784351","Order","701-7530947-0777861","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Edmonton","Alberta","T5Y 3T","Combined TCS+MTC","18.99","0.95","0","0","0","0","0","0","0","0","-0.95","-2.85","-7.71","-0.06","0","8.37"
"Mar 18, 2025 2:31:18 a.m. PDT","23165645981","Order","701-6857129-6253016","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Warner","Alberta","T0K2L","Combined TCS+MTC","18.04","0.90","3.27","0","0","0","0","0","-3.27","0","-0.90","-2.71","-7.71","-0.05","0","7.57"
"Mar 18, 2025 6:30:43 a.m. PDT","23165645981","Order","702-9097410-7787436","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Coquitlam","British Columbia","V3B 0C","Combined TCS+MTC","18.99","2.28","0","0","0","0","0","0","0","0","-2.28","-2.85","-7.71","-0.06","0","8.37"
"Mar 18, 2025 9:10:29 a.m. PDT","23165645981","Order","701-8102523-2322614","OX-S8RX-8DDW","Epoxy Resin Kit 1 Gallon,Crystal Clear Casting Table Top Epoxy Resin,Bubble Free & Fast Curing Resin for Countertop, Wood,Jewelry,DIY, Tumblers,Art,Re","1","amazon.ca","Amazon","Wembley","Alberta","T0H 3S","","65.99","0","0","0","0","0","0","0","0","0","0","-9.90","-18.69","-0.20","0","37.20"
"Mar 19, 2025 12:24:58 a.m. PDT","23165645981","Order","702-6136784-0782667","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Calgary","AB","T2Z 0W","Combined TCS+MTC","18.99","0.95","0","0","0","0","0","0","0","0","-0.95","-2.85","-7.71","-0.06","0","8.37"
"Mar 19, 2025 12:40:06 a.m. PDT","23165645981","Order","701-9238326-6059421","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Montreal","Quebec","H2M 1S","Combined TCS+MTC","28.49","4.05","0","0","0","0","0","0","-1.43","0","-8.10","-8.12","-8.84","-0.16","0","5.89"
"Mar 19, 2025 12:40:06 a.m. PDT","23165645981","Order","701-9238326-6059421","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Montreal","Quebec","H2M 1S","","28.49","4.05","0","0","0","0","0","0","-1.42","0","0","0","-8.84","0","0","22.28"
"Mar 19, 2025 12:40:28 a.m. PDT","23165645981","Order","702-1745200-4161032","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","St Williams","Ontario","N0E 1P","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 19, 2025 1:09:59 a.m. PDT","23165645981","Order","702-7098043-0876267","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Cranbrook","British Columbia","V1C 2A","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 19, 2025 2:24:02 a.m. PDT","23165645981","Order","701-4104150-6913809","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Regina","Saskatchewan","S4V 2E","Combined TCS+MTC","18.99","2.09","0","0","0","0","0","0","0","0","-2.09","-2.85","-7.71","-0.06","0","8.37"
"Mar 19, 2025 3:24:54 a.m. PDT","23165645981","Order","702-6915821-4998666","7Z-MGKR-201D","Epoxy Resin 2 Gallon Kit,Crystal Clear Epoxy Resin,Not Yellowing,Bubble Free,Food Safe Resin & Fast Curing Resin for Coating, Casting, Table Top, Rive","1","amazon.ca","Amazon","Lillooet","British Columbia","V0K 1V","","109.36","0","0","0","0","0","0","0","0","0","0","-16.40","-22.87","-0.33","0","69.76"
"Mar 19, 2025 1:55:33 p.m. PDT","23165645981","Order","702-7152920-1311437","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","King City","Ontario","L7B 0B","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 19, 2025 4:34:21 p.m. PDT","23165645981","Order","701-4659521-6236223","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Brampton","Ontario","L6P 2K","Combined TCS+MTC","18.99","2.47","0","0","0","0","0","0","0","0","-2.47","-2.85","-7.71","-0.06","0","8.37"
"Mar 19, 2025 7:57:45 p.m. PDT","23165645981","Transfer","","","To account ending with: 676","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2,047.70","-2,047.70"
"Mar 20, 2025 12:58:47 a.m. PDT","23165645981","Order","701-9224683-5173020","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Granby","Quebec","J2G 1A","Combined TCS+MTC","28.49","4.27","0","0","0","0","0","0","0","0","-4.27","-4.27","-8.84","-0.09","0","15.29"
"Mar 20, 2025 2:56:41 a.m. PDT","23165645981","Order","701-7390523-8565038","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Hamilton","Ontario","L9C 2V","Combined TCS+MTC","28.49","3.70","6.99","0","0","0","0","0","-6.99","0","-3.70","-4.27","-8.84","-0.09","0","15.29"
"Mar 20, 2025 6:09:16 a.m. PDT","23165645981","Order","702-4231348-5499466","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Edmonton","Alberta","T5X 3G","Combined TCS+MTC","18.99","0.95","0","0","0","0","0","0","0","0","-0.95","-2.85","-7.71","-0.06","0","8.37"
"Mar 20, 2025 7:05:01 a.m. PDT","23165645981","Order","702-6648415-7924219","7K-0O9G-VJ3D","YOBTOP Epoxy Resin, 16oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","St. John's","Newfoundland","A1E 2G","Combined TCS+MTC","18.99","2.85","0","0","0","0","0","0","0","0","-2.85","-2.85","-7.71","-0.06","0","8.37"
"Mar 20, 2025 2:11:14 p.m. PDT","23165645981","Order","702-7795965-1480234","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Kamsack","Saskatchewan","S0A1S","Combined TCS+MTC","28.49","3.13","0","0","0","0","0","0","0","0","-3.13","-4.27","-8.84","-0.09","0","15.29"
"Mar 20, 2025 10:12:25 p.m. PDT","23165645981","Order","701-8936389-2117006","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Baie-St-Paul","Quebec","G3Z 1J","Combined TCS+MTC","28.49","4.27","0","0","0","0","0","0","0","0","-4.27","-4.27","-8.84","-0.09","0","15.29"
"Mar 20, 2025 11:25:09 p.m. PDT","23165645981","Order","702-7132230-8517823","52-3L6N-882S","YOBTOP Epoxy Resin, 32oz Epoxy Resin Kit with Bubble Free Self Leveling High Gloss Not Yellowing Crystal Clear Epoxy Resin for Art Resin, DIY, Jewelry","1","amazon.ca","Amazon","Vancouver","British Columbia","V5M4B","Combined TCS+MTC","28.49","3.42","0","0","0","0","0","0","0","0","-3.42","-4.27","-8.84","-0.09","0","15.29"
